time,rabbitmq_cpu,ts-admin-basic-info-service_cpu,ts-admin-order-service_cpu,ts-admin-route-service_cpu,ts-admin-travel-service_cpu,ts-admin-user-service_cpu,ts-assurance-service_cpu,ts-auth-service_cpu,ts-avatar-service_cpu,ts-basic-service_cpu,ts-cancel-service_cpu,ts-config-service_cpu,ts-consign-price-service_cpu,ts-consign-service_cpu,ts-contacts-service_cpu,ts-delivery-service_cpu,ts-execute-service_cpu,ts-food-delivery-service_cpu,ts-food-service_cpu,ts-gateway-service_cpu,ts-inside-payment-service_cpu,ts-news-service_cpu,ts-notification-service_cpu,ts-order-other-service_cpu,ts-order-service_cpu,ts-payment-service_cpu,ts-preserve-other-service_cpu,ts-preserve-service_cpu,ts-price-service_cpu,ts-rebook-service_cpu,ts-route-plan-service_cpu,ts-route-service_cpu,ts-seat-service_cpu,ts-security-service_cpu,ts-station-food-service_cpu,ts-station-service_cpu,ts-ticket-office-service_cpu,ts-train-food-service_cpu,ts-train-service_cpu,ts-travel-plan-service_cpu,ts-travel-service_cpu,ts-travel2-service_cpu,ts-ui-dashboard_cpu,ts-user-service_cpu,ts-verification-code-service_cpu,ts-voucher-service_cpu,ts-wait-order-service_cpu,tsdb-mysql-0_cpu,tsdb-mysql-1_cpu,tsdb-mysql-2_cpu,rabbitmq_mem,ts-admin-basic-info-service_mem,ts-admin-order-service_mem,ts-admin-route-service_mem,ts-admin-travel-service_mem,ts-admin-user-service_mem,ts-assurance-service_mem,ts-auth-service_mem,ts-avatar-service_mem,ts-basic-service_mem,ts-cancel-service_mem,ts-config-service_mem,ts-consign-price-service_mem,ts-consign-service_mem,ts-contacts-service_mem,ts-delivery-service_mem,ts-execute-service_mem,ts-food-delivery-service_mem,ts-food-service_mem,ts-gateway-service_mem,ts-inside-payment-service_mem,ts-news-service_mem,ts-notification-service_mem,ts-order-other-service_mem,ts-order-service_mem,ts-payment-service_mem,ts-preserve-other-service_mem,ts-preserve-service_mem,ts-price-service_mem,ts-rebook-service_mem,ts-route-plan-service_mem,ts-route-service_mem,ts-seat-service_mem,ts-security-service_mem,ts-station-food-service_mem,ts-station-service_mem,ts-ticket-office-service_mem,ts-train-food-service_mem,ts-train-service_mem,ts-travel-plan-service_mem,ts-travel-service_mem,ts-travel2-service_mem,ts-ui-dashboard_mem,ts-user-service_mem,ts-verification-code-service_mem,ts-voucher-service_mem,ts-wait-order-service_mem,tsdb-mysql-0_mem,tsdb-mysql-1_mem,tsdb-mysql-2_mem,ts-station-service_load,ts-train-service_load,ts-order-service_load,ts-travel-service_load
1721309234,2.3127024999996597,0.3912549999998305,0.5843325000000732,0.4555449999998018,0.46396000000015647,0.40294249999988097,0.47868249999993395,0.5633975000000646,0.07154500000002173,0.622767499999668,0.4286374999998089,0.4073399999998628,0.43116500000024877,0.6292049999998994,0.3757524999997486,2.9667025000000535,0.559282499999938,0.5693825000003017,0.5523675000000594,6.863659999999072,0.48657999999988993,0.013060000000004736,0.5320775000001277,0.441575000000114,0.46465999999952606,0.557875000000081,0.4472600000002558,0.6549025000001053,0.4206250000001433,0.479400000000112,0.5646999999999025,0.47173000000015014,0.6981500000000551,0.574709999999925,0.3800749999999198,0.5169800000004443,0.02468249999999283,0.41761500000006896,0.5849100000011731,0.819432499999948,0.5688799999990124,0.5861525000000256,0,0.5293775000001233,0.45351499999981115,0.029122499999996165,0.4785375000000158,3.8652649999990367,4.1160275000012625,4.065919999999821,294.1171875,674.9375,733.95703125,699.94921875,664.28125,710.390625,782.4453125,834.0390625,319.046875,679.9375,716.59375,816.94921875,735.015625,771.75390625,829.38671875,725.83984375,697.7421875,718.71484375,884.125,857.6015625,782.5703125,6.63671875,797.69921875,773.66796875,871.93359375,739.453125,600.43359375,647.64453125,771.57421875,705.12109375,630.37890625,819.1796875,733.7890625,743.87109375,805.08984375,775.328125,95.89453125,796.96875,864.41015625,636.45703125,805.62890625,850.3359375,47.73828125,788.23046875,661.9609375,40.89453125,717.57421875,895.09765625,1187.1171875,962.87109375,1,1,1,1
1721309235,2.3127024999996597,0.3912549999998305,0.5843325000000732,0.4555449999998018,0.46396000000015647,0.40294249999988097,0.47868249999993395,0.5633975000000646,0.07154500000002173,0.622767499999668,0.4286374999998089,0.4073399999998628,0.43116500000024877,0.6292049999998994,0.3757524999997486,2.9667025000000535,0.559282499999938,0.5693825000003017,0.5523675000000594,6.863659999999072,0.48657999999988993,0.013060000000004736,0.5320775000001277,0.441575000000114,0.46465999999952606,0.557875000000081,0.4472600000002558,0.6549025000001053,0.4206250000001433,0.479400000000112,0.5646999999999025,0.47173000000015014,0.6981500000000551,0.574709999999925,0.3800749999999198,0.5169800000004443,0.02468249999999283,0.41761500000006896,0.5849100000011731,0.819432499999948,0.5688799999990124,0.5861525000000256,0,0.5293775000001233,0.45351499999981115,0.029122499999996165,0.4785375000000158,3.8652649999990367,4.1160275000012625,4.065919999999821,294.1171875,674.9375,733.95703125,699.94921875,664.28125,710.390625,782.4453125,834.0390625,319.046875,679.9375,716.59375,816.94921875,735.015625,771.75390625,829.38671875,725.83984375,697.7421875,718.71484375,884.125,857.6015625,782.5703125,6.63671875,797.69921875,773.66796875,871.93359375,739.453125,600.43359375,647.64453125,771.57421875,705.12109375,630.37890625,819.1796875,733.7890625,743.87109375,805.08984375,775.328125,95.89453125,796.96875,864.41015625,636.45703125,805.62890625,850.3359375,47.73828125,788.23046875,661.9609375,40.89453125,717.57421875,895.09765625,1187.1171875,962.87109375,1,1,1,1
1721309236,2.3127024999996597,0.3912549999998305,0.5843325000000732,0.4555449999998018,0.46396000000015647,0.40294249999988097,0.47868249999993395,0.5633975000000646,0.07154500000002173,0.622767499999668,0.4286374999998089,0.4073399999998628,0.43116500000024877,0.6292049999998994,0.3757524999997486,2.9667025000000535,0.559282499999938,0.5693825000003017,0.5523675000000594,6.863659999999072,0.48657999999988993,0.013060000000004736,0.5320775000001277,0.441575000000114,0.46465999999952606,0.557875000000081,0.4472600000002558,0.6549025000001053,0.4206250000001433,0.479400000000112,0.5646999999999025,0.47173000000015014,0.6981500000000551,0.574709999999925,0.3800749999999198,0.5169800000004443,0.02468249999999283,0.41761500000006896,0.5849100000011731,0.819432499999948,0.5688799999990124,0.5861525000000256,0,0.5293775000001233,0.45351499999981115,0.029122499999996165,0.4785375000000158,3.8652649999990367,4.1160275000012625,4.065919999999821,294.1171875,674.9375,733.95703125,699.94921875,664.28125,710.390625,782.4453125,834.0390625,319.046875,679.9375,716.59375,816.94921875,735.015625,771.75390625,829.38671875,725.83984375,697.7421875,718.71484375,884.125,857.6015625,782.5703125,6.63671875,797.69921875,773.66796875,871.93359375,739.453125,600.43359375,647.64453125,771.57421875,705.12109375,630.37890625,819.1796875,733.7890625,743.87109375,805.08984375,775.328125,95.89453125,796.96875,864.41015625,636.45703125,805.62890625,850.3359375,47.73828125,788.23046875,661.9609375,40.89453125,717.57421875,895.09765625,1187.1171875,962.87109375,9,1,1,1
1721309237,3.686294999999973,0.49339249999974305,0.4195450000000278,0.4555449999998018,0.5731375000002004,0.47172749999987224,0.46714749999978267,0.6030050000001097,0.09365999999999985,0.6031374999997752,0.5346850000000813,0.4073399999998628,0.5157400000001644,0.6292049999998994,0.4148925000001214,3.026432500000169,0.559282499999938,0.42661750000007714,0.4356900000001929,8.73845000000074,0.48657999999988993,0.014965000000000117,0.5320775000001277,0.441575000000114,0.3820449999994935,0.47603500000008125,0.4472600000002558,0.6905274999999733,0.4206250000001433,0.4203400000000102,0.5646999999999025,0.37468500000017,0.6981500000000551,0.7140250000000492,0.40546249999977135,0.5169800000004443,0.02468249999999283,0.41761500000006896,0.5849100000011731,0.5836024999999267,0.5688799999990124,0.5861525000000256,0,0.39456250000000637,0.3651949999999715,0.029122499999996165,0.36726250000015176,3.8652649999990367,4.448737500001396,4.065919999999821,294.18359375,674.66015625,733.95703125,699.94921875,664.19921875,710.39453125,782.44921875,834.2734375,319.046875,679.94140625,716.59375,816.94921875,735.015625,771.75390625,829.38671875,725.83984375,697.7421875,718.71484375,884.125,857.578125,782.5703125,6.63671875,797.69921875,773.66796875,871.93359375,739.47265625,600.43359375,647.62109375,771.57421875,705.12109375,630.37890625,819.1796875,733.7890625,743.87890625,805.0859375,775.328125,95.89453125,796.96875,864.41015625,636.45703125,805.62890625,850.3359375,47.73828125,788.23046875,661.9609375,40.89453125,717.5703125,895.09765625,1187.40625,962.87109375,9,1,1,1
1721309238,3.686294999999973,0.49339249999974305,0.4195450000000278,0.4555449999998018,0.5731375000002004,0.47172749999987224,0.46714749999978267,0.6030050000001097,0.09365999999999985,0.6031374999997752,0.5346850000000813,0.4073399999998628,0.5157400000001644,0.6292049999998994,0.4148925000001214,3.026432500000169,0.559282499999938,0.42661750000007714,0.4356900000001929,8.73845000000074,0.48657999999988993,0.014965000000000117,0.5320775000001277,0.441575000000114,0.3820449999994935,0.47603500000008125,0.4472600000002558,0.6905274999999733,0.4206250000001433,0.4203400000000102,0.5646999999999025,0.37468500000017,0.6981500000000551,0.7140250000000492,0.40546249999977135,0.5169800000004443,0.02468249999999283,0.41761500000006896,0.5849100000011731,0.5836024999999267,0.5688799999990124,0.5861525000000256,0,0.39456250000000637,0.3651949999999715,0.029122499999996165,0.36726250000015176,3.8652649999990367,4.448737500001396,4.065919999999821,294.18359375,674.66015625,733.95703125,699.94921875,664.19921875,710.39453125,782.44921875,834.2734375,319.046875,679.94140625,716.59375,816.94921875,735.015625,771.75390625,829.38671875,725.83984375,697.7421875,718.71484375,884.125,857.578125,782.5703125,6.63671875,797.69921875,773.66796875,871.93359375,739.47265625,600.43359375,647.62109375,771.57421875,705.12109375,630.37890625,819.1796875,733.7890625,743.87890625,805.0859375,775.328125,95.89453125,796.96875,864.41015625,636.45703125,805.62890625,850.3359375,47.73828125,788.23046875,661.9609375,40.89453125,717.5703125,895.09765625,1187.40625,962.87109375,9,1,1,1
1721309239,3.686294999999973,0.49339249999974305,0.4195450000000278,0.4555449999998018,0.5731375000002004,0.47172749999987224,0.46714749999978267,0.6030050000001097,0.09365999999999985,0.6031374999997752,0.5346850000000813,0.4073399999998628,0.5157400000001644,0.6292049999998994,0.4148925000001214,3.026432500000169,0.4679799999999546,0.42661750000007714,0.4356900000001929,8.73845000000074,0.48657999999988993,0.014965000000000117,0.6242725000001315,0.5368350000000534,0.3820449999994935,0.47603500000008125,0.4472600000002558,0.6905274999999733,0.5391625000001454,0.4203400000000102,0.5646999999999025,0.37468500000017,0.557482499999935,0.7140250000000492,0.40546249999977135,0.5169800000004443,0.027392499999993044,0.41761500000006896,0.6481625000003534,0.5836024999999267,0.5688799999990124,0.7075549999998999,0,0.39456250000000637,0.3651949999999715,0.022054999999996383,0.36726250000015176,3.8652649999990367,4.448737500001396,4.065919999999821,294.18359375,674.66015625,733.95703125,699.94921875,664.19921875,710.39453125,782.44921875,834.2734375,319.046875,679.94140625,716.59375,816.94921875,735.015625,771.75390625,829.38671875,725.83984375,697.7421875,718.71484375,884.125,857.578125,782.5703125,6.63671875,797.32421875,773.94140625,871.93359375,739.47265625,600.43359375,647.62109375,771.57421875,705.12109375,630.37890625,819.1796875,733.7890625,743.87890625,805.0859375,775.328125,95.91015625,796.96875,864.41015625,636.45703125,805.62890625,850.53515625,47.73828125,788.23046875,661.9609375,40.89453125,717.5703125,895.09765625,1187.40625,962.87109375,9,1,1,1
1721309240,3.686294999999973,0.49339249999974305,0.4195450000000278,0.4555449999998018,0.5731375000002004,0.47172749999987224,0.46714749999978267,0.6030050000001097,0.09365999999999985,0.6031374999997752,0.5346850000000813,0.4073399999998628,0.5157400000001644,0.6292049999998994,0.4148925000001214,3.026432500000169,0.4679799999999546,0.42661750000007714,0.4356900000001929,8.73845000000074,0.48657999999988993,0.014965000000000117,0.6242725000001315,0.5368350000000534,0.3820449999994935,0.47603500000008125,0.4472600000002558,0.6905274999999733,0.5391625000001454,0.4203400000000102,0.5646999999999025,0.37468500000017,0.557482499999935,0.7140250000000492,0.40546249999977135,0.5169800000004443,0.027392499999993044,0.41761500000006896,0.6481625000003534,0.5836024999999267,0.5688799999990124,0.7075549999998999,0,0.39456250000000637,0.3651949999999715,0.022054999999996383,0.36726250000015176,3.8652649999990367,4.448737500001396,4.065919999999821,294.18359375,674.66015625,733.95703125,699.94921875,664.19921875,710.39453125,782.44921875,834.2734375,319.046875,679.94140625,716.59375,816.94921875,735.015625,771.75390625,829.38671875,725.83984375,697.7421875,718.71484375,884.125,857.578125,782.5703125,6.63671875,797.32421875,773.94140625,871.93359375,739.47265625,600.43359375,647.62109375,771.57421875,705.12109375,630.37890625,819.1796875,733.7890625,743.87890625,805.0859375,775.328125,95.91015625,796.96875,864.41015625,636.45703125,805.62890625,850.53515625,47.73828125,788.23046875,661.9609375,40.89453125,717.5703125,895.09765625,1187.40625,962.87109375,9,1,1,1
1721309241,3.686294999999973,0.49339249999974305,0.4195450000000278,0.4555449999998018,0.5731375000002004,0.47172749999987224,0.46714749999978267,0.6030050000001097,0.09365999999999985,0.6031374999997752,0.5346850000000813,0.4073399999998628,0.5157400000001644,0.6292049999998994,0.4148925000001214,3.026432500000169,0.4679799999999546,0.42661750000007714,0.4356900000001929,8.73845000000074,0.48657999999988993,0.014965000000000117,0.6242725000001315,0.5368350000000534,0.3820449999994935,0.47603500000008125,0.4472600000002558,0.6905274999999733,0.5391625000001454,0.4203400000000102,0.5646999999999025,0.37468500000017,0.557482499999935,0.7140250000000492,0.40546249999977135,0.5169800000004443,0.027392499999993044,0.41761500000006896,0.6481625000003534,0.5836024999999267,0.5688799999990124,0.7075549999998999,0,0.39456250000000637,0.3651949999999715,0.022054999999996383,0.36726250000015176,3.8652649999990367,4.448737500001396,4.065919999999821,294.18359375,674.66015625,733.95703125,699.94921875,664.19921875,710.39453125,782.44921875,834.2734375,319.046875,679.94140625,716.59375,816.94921875,735.015625,771.75390625,829.38671875,725.83984375,697.7421875,718.71484375,884.125,857.578125,782.5703125,6.63671875,797.32421875,773.94140625,871.93359375,739.47265625,600.43359375,647.62109375,771.57421875,705.12109375,630.37890625,819.1796875,733.7890625,743.87890625,805.0859375,775.328125,95.91015625,796.96875,864.41015625,636.45703125,805.62890625,850.53515625,47.73828125,788.23046875,661.9609375,40.89453125,717.5703125,895.09765625,1187.40625,962.87109375,9,1,1,1
1721309242,3.686294999999973,0.49339249999974305,0.6020600000002219,0.3487349999997491,0.3855199999998149,0.36677249999996775,0.38362249999977394,0.46375750000009935,0.09365999999999985,0.6756049999998481,0.41262249999988404,0.4572400000000698,0.5157400000001644,0.3583850000001121,0.4148925000001214,2.8488300000000777,0.4679799999999546,0.42661750000007714,0.4968100000002096,8.73845000000074,0.3917475000000082,0.02696249999999623,0.6242725000001315,0.5368350000000534,0.47394749999966745,0.47603500000008125,0.4472600000002558,0.547755000000052,0.5391625000001454,0.4847749999996154,0.47297499999984893,0.5224924999998848,0.557482499999935,0.5055550000000153,0.5126949999998942,0.3962400000000344,0.027392499999993044,0.4207125000002066,0.6481625000003534,0.5836024999999267,0.3712724999996908,0.7075549999998999,0,0.4215300000001321,0.3651949999999715,0.022054999999996383,0.47512000000011767,4.40615750000013,4.418237500000575,4.065919999999821,294.18359375,674.66015625,733.9921875,699.94921875,664.19921875,710.39453125,782.44921875,834.2734375,319.046875,679.97265625,716.6015625,816.9453125,735.015625,771.75390625,829.38671875,725.83984375,697.7421875,718.71484375,884.0703125,857.578125,782.5703125,6.63671875,797.32421875,773.94140625,871.93359375,739.47265625,600.43359375,647.62109375,771.57421875,705.12109375,630.37890625,819.18359375,733.7890625,743.87890625,805.08203125,775.328125,95.91015625,797.15234375,864.41015625,636.45703125,805.62890625,850.53515625,47.73828125,788.23046875,661.9609375,40.89453125,717.62109375,895.1171875,1187.41796875,962.87109375,9,1,1,1
1721309243,3.686294999999973,0.49339249999974305,0.6020600000002219,0.3487349999997491,0.3855199999998149,0.36677249999996775,0.38362249999977394,0.46375750000009935,0.09365999999999985,0.6756049999998481,0.41262249999988404,0.4572400000000698,0.5157400000001644,0.3583850000001121,0.4148925000001214,2.8488300000000777,0.4679799999999546,0.42661750000007714,0.4968100000002096,8.73845000000074,0.3917475000000082,0.02696249999999623,0.6242725000001315,0.5368350000000534,0.47394749999966745,0.47603500000008125,0.4472600000002558,0.547755000000052,0.5391625000001454,0.4847749999996154,0.47297499999984893,0.5224924999998848,0.557482499999935,0.5055550000000153,0.5126949999998942,0.3962400000000344,0.027392499999993044,0.4207125000002066,0.6481625000003534,0.5836024999999267,0.3712724999996908,0.7075549999998999,0,0.4215300000001321,0.3651949999999715,0.022054999999996383,0.47512000000011767,4.40615750000013,4.418237500000575,4.065919999999821,294.18359375,674.66015625,733.9921875,699.94921875,664.19921875,710.39453125,782.44921875,834.2734375,319.046875,679.97265625,716.6015625,816.9453125,735.015625,771.75390625,829.38671875,725.83984375,697.7421875,718.71484375,884.0703125,857.578125,782.5703125,6.63671875,797.32421875,773.94140625,871.93359375,739.47265625,600.43359375,647.62109375,771.57421875,705.12109375,630.37890625,819.18359375,733.7890625,743.87890625,805.08203125,775.328125,95.91015625,797.15234375,864.41015625,636.45703125,805.62890625,850.53515625,47.73828125,788.23046875,661.9609375,40.89453125,717.62109375,895.1171875,1187.41796875,962.87109375,9,1,1,1
