time,rabbitmq_cpu,ts-admin-basic-info-service_cpu,ts-admin-order-service_cpu,ts-admin-route-service_cpu,ts-admin-travel-service_cpu,ts-admin-user-service_cpu,ts-assurance-service_cpu,ts-auth-service_cpu,ts-avatar-service_cpu,ts-basic-service_cpu,ts-cancel-service_cpu,ts-config-service_cpu,ts-consign-price-service_cpu,ts-consign-service_cpu,ts-contacts-service_cpu,ts-delivery-service_cpu,ts-execute-service_cpu,ts-food-delivery-service_cpu,ts-food-service_cpu,ts-gateway-service_cpu,ts-inside-payment-service_cpu,ts-news-service_cpu,ts-notification-service_cpu,ts-order-other-service_cpu,ts-order-service_cpu,ts-payment-service_cpu,ts-preserve-other-service_cpu,ts-preserve-service_cpu,ts-price-service_cpu,ts-rebook-service_cpu,ts-route-plan-service_cpu,ts-route-service_cpu,ts-seat-service_cpu,ts-security-service_cpu,ts-station-food-service_cpu,ts-station-service_cpu,ts-ticket-office-service_cpu,ts-train-food-service_cpu,ts-train-service_cpu,ts-travel-plan-service_cpu,ts-travel-service_cpu,ts-travel2-service_cpu,ts-ui-dashboard_cpu,ts-user-service_cpu,ts-verification-code-service_cpu,ts-voucher-service_cpu,ts-wait-order-service_cpu,tsdb-mysql-0_cpu,tsdb-mysql-1_cpu,tsdb-mysql-2_cpu,rabbitmq_mem,ts-admin-basic-info-service_mem,ts-admin-order-service_mem,ts-admin-route-service_mem,ts-admin-travel-service_mem,ts-admin-user-service_mem,ts-assurance-service_mem,ts-auth-service_mem,ts-avatar-service_mem,ts-basic-service_mem,ts-cancel-service_mem,ts-config-service_mem,ts-consign-price-service_mem,ts-consign-service_mem,ts-contacts-service_mem,ts-delivery-service_mem,ts-execute-service_mem,ts-food-delivery-service_mem,ts-food-service_mem,ts-gateway-service_mem,ts-inside-payment-service_mem,ts-news-service_mem,ts-notification-service_mem,ts-order-other-service_mem,ts-order-service_mem,ts-payment-service_mem,ts-preserve-other-service_mem,ts-preserve-service_mem,ts-price-service_mem,ts-rebook-service_mem,ts-route-plan-service_mem,ts-route-service_mem,ts-seat-service_mem,ts-security-service_mem,ts-station-food-service_mem,ts-station-service_mem,ts-ticket-office-service_mem,ts-train-food-service_mem,ts-train-service_mem,ts-travel-plan-service_mem,ts-travel-service_mem,ts-travel2-service_mem,ts-ui-dashboard_mem,ts-user-service_mem,ts-verification-code-service_mem,ts-voucher-service_mem,ts-wait-order-service_mem,tsdb-mysql-0_mem,tsdb-mysql-1_mem,tsdb-mysql-2_mem,ts-station-service_load,ts-train-service_load,ts-order-service_load,ts-travel-service_load
1721301720,2.7352350000001024,0.5197100000000888,0.3642500000000837,0.5022175000001994,0.618105000000071,0.5300675000000865,0.5926599999997962,0.5193124999999554,0.08375999999998385,0.7235974999997553,0.46808999999996104,0.5324975000002041,0.6088750000000688,0.5290449999998259,0.5114475000002017,0.6691225000000146,0.5260099999998148,0.44857750000005575,0.49643500000001956,10.14867249999952,0.8427224999999794,0.024794999999988576,0.6758450000000948,0.5128599999997618,43.59479999999962,0.50999499999989,0.4865950000004204,0.6313174999999661,0.5094249999999079,0.4707299999998327,0.5251899999998955,0.513047499999857,0.4768974999998931,0.6664299999999912,0.33350249999983816,0.48191750000057715,0.02354499999999593,0.49120999999985315,0.6373200000007273,0.5873900000000276,0.9734324999998024,0.50816999999995,0,0.4908299999996757,0.5216899999999214,0.03340999999999816,0.4453549999999496,4.024584999999803,4.374715000000475,3.5604525000000247,294.60546875,683.94921875,733.8125,712.05859375,664.140625,720.3359375,782.4296875,834.31640625,319.05078125,680.6171875,719.9296875,817.91015625,735.15234375,773.859375,831.3125,727.76171875,699.59765625,718.5390625,889.24609375,861.02734375,784.7109375,6.62109375,802.2890625,773.51171875,2162.6171875,741.29296875,602.31640625,647.44921875,771.59765625,716.57421875,632.35546875,832.45703125,735.625,745.73828125,807.0078125,774.68359375,112.36328125,805.85546875,864.4296875,638.1953125,808.8359375,850.44140625,47.73828125,790.25,664.91796875,40.89453125,719.71875,894.89453125,1306.48046875,962.80078125,1,1,1,1
1721301721,2.7352350000001024,0.5197100000000888,0.3642500000000837,0.5022175000001994,0.618105000000071,0.5300675000000865,0.5926599999997962,0.5193124999999554,0.08375999999998385,0.7235974999997553,0.46808999999996104,0.5324975000002041,0.6088750000000688,0.5290449999998259,0.5114475000002017,0.6691225000000146,0.5260099999998148,0.44857750000005575,0.49643500000001956,10.14867249999952,0.8427224999999794,0.024794999999988576,0.6758450000000948,0.5128599999997618,43.59479999999962,0.50999499999989,0.4865950000004204,0.6313174999999661,0.5094249999999079,0.4707299999998327,0.5251899999998955,0.513047499999857,0.4768974999998931,0.6664299999999912,0.33350249999983816,0.48191750000057715,0.02354499999999593,0.49120999999985315,0.6373200000007273,0.5873900000000276,0.9734324999998024,0.50816999999995,0,0.4908299999996757,0.5216899999999214,0.03340999999999816,0.4453549999999496,4.024584999999803,4.374715000000475,3.5604525000000247,294.60546875,683.94921875,733.8125,712.05859375,664.140625,720.3359375,782.4296875,834.31640625,319.05078125,680.6171875,719.9296875,817.91015625,735.15234375,773.859375,831.3125,727.76171875,699.59765625,718.5390625,889.24609375,861.02734375,784.7109375,6.62109375,802.2890625,773.51171875,2162.6171875,741.29296875,602.31640625,647.44921875,771.59765625,716.57421875,632.35546875,832.45703125,735.625,745.73828125,807.0078125,774.68359375,112.36328125,805.85546875,864.4296875,638.1953125,808.8359375,850.44140625,47.73828125,790.25,664.91796875,40.89453125,719.71875,894.89453125,1306.48046875,962.80078125,1,1,1,1
1721301722,2.9357700000002755,0.5487650000000599,0.5451050000002057,0.4200900000003571,0.618105000000071,0.5300675000000865,0.5389900000000126,0.3940474999998856,0.11039999999997718,0.619194999999877,0.5811249999999291,0.34929000000005317,0.4304750000002855,0.5290449999998259,0.5107875000001627,0.4996650000001069,0.5260099999998148,0.5122450000001777,0.6760049999999752,10.14867249999952,0.7625424999997676,0.024794999999988576,0.6758450000000948,0.5128599999997618,67.38844249999943,0.5734599999999546,0.4865950000004204,0.4559249999996951,0.5094249999999079,0.45699249999984204,0.45580749999970754,0.47178499999972706,0.4768974999998931,0.7301775000001953,0.5527624999999148,0.5668674999998302,0.02354499999999593,0.43112999999976864,0.6373200000007273,0.3719350000000077,0.9734324999998024,0.50816999999995,0,0.63929499999972,0.5216899999999214,0.03340999999999816,0.4453549999999496,4.4193724999998105,4.278337500000231,3.5604525000000247,294.60546875,681,733.86328125,712.05859375,664.140625,720.3359375,782.3984375,834.31640625,319.05078125,680.6171875,719.67578125,817.91015625,735.15234375,773.859375,831.3125,727.703125,699.59765625,718.54296875,889.25390625,861.02734375,784.7109375,6.62109375,802.2890625,773.51171875,2676.8984375,741.25390625,602.31640625,647.44921875,771.59765625,710.57421875,632.35546875,827.98046875,735.625,745.765625,807.0078125,774.68359375,112.36328125,805.85546875,864.4296875,638.1953125,808.8359375,850.44140625,47.73828125,790.3359375,664.91796875,40.89453125,719.71875,894.89453125,1227.98828125,962.80078125,1,1,1,1
1721301723,2.9357700000002755,0.5487650000000599,0.5451050000002057,0.4200900000003571,0.618105000000071,0.5300675000000865,0.5389900000000126,0.3940474999998856,0.11039999999997718,0.619194999999877,0.5811249999999291,0.34929000000005317,0.4304750000002855,0.5290449999998259,0.5107875000001627,0.4996650000001069,0.5260099999998148,0.5122450000001777,0.6760049999999752,10.14867249999952,0.7625424999997676,0.024794999999988576,0.6758450000000948,0.5128599999997618,67.38844249999943,0.5734599999999546,0.4865950000004204,0.4559249999996951,0.5094249999999079,0.45699249999984204,0.45580749999970754,0.47178499999972706,0.4768974999998931,0.7301775000001953,0.5527624999999148,0.5668674999998302,0.02354499999999593,0.43112999999976864,0.6373200000007273,0.3719350000000077,0.9734324999998024,0.50816999999995,0,0.63929499999972,0.5216899999999214,0.03340999999999816,0.4453549999999496,4.4193724999998105,4.278337500000231,3.5604525000000247,294.60546875,681,733.86328125,712.05859375,664.140625,720.3359375,782.3984375,834.31640625,319.05078125,680.6171875,719.67578125,817.91015625,735.15234375,773.859375,831.3125,727.703125,699.59765625,718.54296875,889.25390625,861.02734375,784.7109375,6.62109375,802.2890625,773.51171875,2676.8984375,741.25390625,602.31640625,647.44921875,771.59765625,710.57421875,632.35546875,827.98046875,735.625,745.765625,807.0078125,774.68359375,112.36328125,805.85546875,864.4296875,638.1953125,808.8359375,850.44140625,47.73828125,790.3359375,664.91796875,40.89453125,719.71875,894.89453125,1227.98828125,962.80078125,1,1,1,1
1721301724,2.9357700000002755,0.5487650000000599,0.5451050000002057,0.4200900000003571,0.618105000000071,0.5300675000000865,0.5389900000000126,0.3940474999998856,0.11039999999997718,0.619194999999877,0.5811249999999291,0.34929000000005317,0.4304750000002855,0.5290449999998259,0.5107875000001627,0.4996650000001069,0.6116574999998647,0.5122450000001777,0.6760049999999752,10.14867249999952,0.7625424999997676,0.024794999999988576,0.6758450000000948,0.4068849999998747,67.38844249999943,0.5734599999999546,0.5873300000001792,0.4559249999996951,0.5094249999999079,0.45699249999984204,0.45580749999970754,0.47178499999972706,0.5756875000000151,0.7301775000001953,0.5527624999999148,0.5668674999998302,0.02354499999999593,0.43112999999976864,0.5381450000004406,0.3719350000000077,0.9734324999998024,0.48589499999991403,0,0.63929499999972,0.5216899999999214,0.03259250000000158,0.4453549999999496,4.4193724999998105,4.278337500000231,4.286387500000415,294.60546875,681,733.86328125,712.05859375,664.140625,720.3359375,782.3984375,834.31640625,319.05078125,680.6171875,719.67578125,817.91015625,735.15234375,773.859375,831.3125,727.703125,699.59375,718.54296875,889.25390625,861.02734375,784.7109375,6.62109375,802.2890625,773.50390625,2676.8984375,741.25390625,602.34765625,647.44921875,771.59765625,710.57421875,632.35546875,827.98046875,735.625,745.765625,807.0078125,774.68359375,112.36328125,805.85546875,864.4296875,638.1953125,808.8359375,850.55078125,47.73828125,790.3359375,664.91796875,40.89453125,719.71875,894.89453125,1227.98828125,962.9140625,1,1,1,1
1721301725,2.9357700000002755,0.5487650000000599,0.5451050000002057,0.4200900000003571,0.618105000000071,0.5300675000000865,0.5389900000000126,0.3940474999998856,0.11039999999997718,0.619194999999877,0.5811249999999291,0.34929000000005317,0.4304750000002855,0.5290449999998259,0.5107875000001627,0.4996650000001069,0.6116574999998647,0.5122450000001777,0.6760049999999752,10.14867249999952,0.7625424999997676,0.024794999999988576,0.6758450000000948,0.4068849999998747,67.38844249999943,0.5734599999999546,0.5873300000001792,0.4559249999996951,0.5094249999999079,0.45699249999984204,0.45580749999970754,0.47178499999972706,0.5756875000000151,0.7301775000001953,0.5527624999999148,0.5668674999998302,0.02354499999999593,0.43112999999976864,0.5381450000004406,0.3719350000000077,0.9734324999998024,0.48589499999991403,0,0.63929499999972,0.5216899999999214,0.03259250000000158,0.4453549999999496,4.4193724999998105,4.278337500000231,4.286387500000415,294.60546875,681,733.86328125,712.05859375,664.140625,720.3359375,782.3984375,834.31640625,319.05078125,680.6171875,719.67578125,817.91015625,735.15234375,773.859375,831.3125,727.703125,699.59375,718.54296875,889.25390625,861.02734375,784.7109375,6.62109375,802.2890625,773.50390625,2676.8984375,741.25390625,602.34765625,647.44921875,771.59765625,710.57421875,632.35546875,827.98046875,735.625,745.765625,807.0078125,774.68359375,112.36328125,805.85546875,864.4296875,638.1953125,808.8359375,850.55078125,47.73828125,790.3359375,664.91796875,40.89453125,719.71875,894.89453125,1227.98828125,962.9140625,1,1,1,1
1721301726,2.9357700000002755,0.5487650000000599,0.5451050000002057,0.4200900000003571,0.618105000000071,0.5300675000000865,0.5389900000000126,0.3940474999998856,0.11039999999997718,0.619194999999877,0.5811249999999291,0.34929000000005317,0.4304750000002855,0.5290449999998259,0.5107875000001627,0.4996650000001069,0.6116574999998647,0.5122450000001777,0.6760049999999752,10.14867249999952,0.7625424999997676,0.024794999999988576,0.6758450000000948,0.4068849999998747,67.38844249999943,0.5734599999999546,0.5873300000001792,0.4559249999996951,0.5094249999999079,0.45699249999984204,0.45580749999970754,0.47178499999972706,0.5756875000000151,0.7301775000001953,0.5527624999999148,0.5668674999998302,0.02354499999999593,0.43112999999976864,0.5381450000004406,0.3719350000000077,0.9734324999998024,0.48589499999991403,0,0.63929499999972,0.5216899999999214,0.03259250000000158,0.4453549999999496,4.4193724999998105,4.278337500000231,4.286387500000415,294.60546875,681,733.86328125,712.05859375,664.140625,720.3359375,782.3984375,834.31640625,319.05078125,680.6171875,719.67578125,817.91015625,735.15234375,773.859375,831.3125,727.703125,699.59375,718.54296875,889.25390625,861.02734375,784.7109375,6.62109375,802.2890625,773.50390625,2676.8984375,741.25390625,602.34765625,647.44921875,771.59765625,710.57421875,632.35546875,827.98046875,735.625,745.765625,807.0078125,774.68359375,112.36328125,805.85546875,864.4296875,638.1953125,808.8359375,850.55078125,47.73828125,790.3359375,664.91796875,40.89453125,719.71875,894.89453125,1227.98828125,962.9140625,1,1,1,1
1721301727,1.6048800000010035,0.5977999999998929,0.4767350000000193,0.5409025000002999,0.6497050000001536,0.45302500000019563,0.5029300000001059,0.48160999999993237,0.09759750000000622,0.5848749999998404,0.5811249999999291,0.4256225000003156,0.4304750000002855,0.48532499999993206,0.4098850000002585,0.4996650000001069,0.6116574999998647,0.5733950000001187,0.6760049999999752,7.71235250000018,0.6702074999998331,0.044560000000002375,0.6758450000000948,0.4068849999998747,67.32872999999984,0.477534999999989,0.5873300000001792,0.5692174999998656,0.5094249999999079,0.45699249999984204,0.5407699999997817,0.47178499999972706,0.5756875000000151,0.5962900000000104,0.47694499999977324,0.47118499999953656,0.02354499999999593,0.44375249999973226,0.5381450000004406,0.4763874999997597,0.9734324999998024,0.48589499999991403,0,0.4953824999998347,0.3567474999996989,0.03259250000000158,0.3685174999998253,5.010312499999401,4.2752750000002315,4.286387500000415,294.60546875,677.07421875,733.86328125,708.3046875,664.140625,720.3359375,782.3984375,834.3125,319.05078125,680.64453125,719.67578125,817.92578125,735.15234375,773.85546875,831.3125,727.703125,699.59375,718.51171875,889.25390625,859.88671875,784.7109375,6.62109375,802.2890625,773.50390625,2676.8984375,741.25390625,602.34765625,647.48046875,771.59765625,710.57421875,632.3359375,827.98046875,735.625,745.765625,807.0078125,774.68359375,112.36328125,805.91015625,864.4296875,638.21875,808.8359375,850.55078125,47.73828125,790.1875,664.91796875,40.89453125,719.71484375,894.890625,1227.98828125,962.9140625,1,1,1,1
1721301728,1.6048800000010035,0.5977999999998929,0.4767350000000193,0.5409025000002999,0.6497050000001536,0.45302500000019563,0.5029300000001059,0.48160999999993237,0.09759750000000622,0.5848749999998404,0.5811249999999291,0.4256225000003156,0.4304750000002855,0.48532499999993206,0.4098850000002585,0.4996650000001069,0.6116574999998647,0.5733950000001187,0.6760049999999752,7.71235250000018,0.6702074999998331,0.044560000000002375,0.6758450000000948,0.4068849999998747,67.32872999999984,0.477534999999989,0.5873300000001792,0.5692174999998656,0.5094249999999079,0.45699249999984204,0.5407699999997817,0.47178499999972706,0.5756875000000151,0.5962900000000104,0.47694499999977324,0.47118499999953656,0.02354499999999593,0.44375249999973226,0.5381450000004406,0.4763874999997597,0.9734324999998024,0.48589499999991403,0,0.4953824999998347,0.3567474999996989,0.03259250000000158,0.3685174999998253,5.010312499999401,4.2752750000002315,4.286387500000415,294.60546875,677.07421875,733.86328125,708.3046875,664.140625,720.3359375,782.3984375,834.3125,319.05078125,680.64453125,719.67578125,817.92578125,735.15234375,773.85546875,831.3125,727.703125,699.59375,718.51171875,889.25390625,859.88671875,784.7109375,6.62109375,802.2890625,773.50390625,2676.8984375,741.25390625,602.34765625,647.48046875,771.59765625,710.57421875,632.3359375,827.98046875,735.625,745.765625,807.0078125,774.68359375,112.36328125,805.91015625,864.4296875,638.21875,808.8359375,850.55078125,47.73828125,790.1875,664.91796875,40.89453125,719.71484375,894.890625,1227.98828125,962.9140625,1,1,1,1
1721301729,1.6048800000010035,0.5977999999998929,0.4767350000000193,0.5409025000002999,0.6497050000001536,0.45302500000019563,0.5029300000001059,0.48160999999993237,0.09759750000000622,0.5848749999998404,0.5811249999999291,0.4256225000003156,0.4304750000002855,0.48532499999993206,0.4098850000002585,0.4996650000001069,0.6116574999998647,0.5733950000001187,0.6760049999999752,7.71235250000018,0.6702074999998331,0.044560000000002375,0.5043125000000259,0.49156749999980326,67.32872999999984,0.477534999999989,0.4007624999999848,0.5692174999998656,0.545827500000371,0.45699249999984204,0.5407699999997817,0.47178499999972706,0.48677999999995336,0.5962900000000104,0.47694499999977324,0.47118499999953656,0.02067250000000076,0.44375249999973226,0.5381450000004406,0.4763874999997597,0.9734324999998024,0.6077274999998394,0,0.4953824999998347,0.3567474999996989,0.028907500000006078,0.3685174999998253,5.010312499999401,4.2752750000002315,4.2862850000004125,294.60546875,677.07421875,733.86328125,708.3046875,664.140625,720.3359375,782.3984375,834.3125,319.05078125,680.64453125,719.67578125,817.92578125,735.15234375,773.85546875,831.3125,727.703125,699.59375,718.51171875,889.25390625,859.88671875,784.7109375,6.62109375,802.2890625,773.50390625,2676.8984375,741.25390625,602.34765625,647.48046875,771.52734375,710.57421875,632.3359375,827.98046875,735.625,745.765625,807.0078125,774.68359375,112.37109375,805.91015625,864.4296875,638.21875,808.8359375,850.8046875,47.73828125,790.1875,664.91796875,40.89453125,719.71484375,894.890625,1227.98828125,962.9140625,1,1,1,1
